Investigation,Event_Date,Severity,Aircraft_damage,Aircraft_Category,Make,Model,Engines,Engine_Type,Purpose,Fatal,Serious,Minor,Uninjured,Weather,Event_Year
Accident,2017-07-19,Non-Fatal,Substantial,Airplane,Michael dean grissom,GRISSOM POBER PIXIE,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,2017
Accident,2017-07-19,Non-Fatal,Substantial,Airplane,Piper,PA28,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,2017
Accident,2017-07-20,Non-Fatal,Substantial,Airplane,Cessna,172,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,2017
Accident,2017-07-20,Non-Fatal,Unknown,Airplane,Embraer s a,ERJ170-200LR,2.0,Turbo Fan,Unknown,0.0,3.0,1.0,45.0,IMC,2017
Accident,2017-07-20,Non-Fatal,Substantial,Airplane,Cessna,152,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,2017
Accident,2017-07-20,Fatal,Substantial,Airplane,Cirrus design,SR20,1.0,Reciprocating,Unknown,2.0,0.0,0.0,0.0,Unknown,2017
Accident,2017-07-20,Non-Fatal,Substantial,Airplane,Aeronca,11BC,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,2017
Accident,2017-07-20,Non-Fatal,Substantial,Airplane,Canion michael w,ZODIAC 601XL,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,2017
Accident,2017-07-21,Non-Fatal,Substantial,Airplane,Cessna,208,1.0,Turbo Prop,Unknown,0.0,0.0,0.0,9.0,VMC,2017
Accident,2017-07-21,Non-Fatal,Substantial,Airplane,Dehavilland,DHC 2,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,2017
Accident,2017-07-21,Non-Fatal,Substantial,Airplane,Stinson,108,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,2017
Incident,2017-07-21,Non-Fatal,Unknown,Airplane,Boeing,737-86J,2.0,Unknown,Unknown,0.0,0.0,0.0,0.0,Unknown,2017
Accident,2017-07-22,Non-Fatal,Substantial,Airplane,Cessna,182,1.0,Unknown,Unknown,0.0,0.0,3.0,2.0,Unknown,2017
Accident,2017-07-22,Non-Fatal,Substantial,Airplane,Cessna,182L,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,2017
Accident,2017-07-22,Fatal,Substantial,Airplane,Applegate,PANZL S331E,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,2017
Accident,2017-07-22,Non-Fatal,Substantial,Airplane,Piper,L 21B,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,2017
Accident,2017-07-22,Non-Fatal,Substantial,Airplane,Kubassek david,ZENITH 601,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,2017
Accident,2017-07-22,Non-Fatal,Substantial,Airplane,Stinson,SR9,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,2017
Accident,2017-07-22,Non-Fatal,Substantial,Airplane,Cessna,A185,1.0,Reciprocating,Unknown,0.0,0.0,0.0,3.0,VMC,2017
Accident,2017-07-22,Non-Fatal,Substantial,Airplane,Radford darrel f,CHRISTEN EAGLE II,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,2017
Accident,2017-07-22,Non-Fatal,Substantial,Airplane,Gilbert thomas jeffrey,LANCAIR 235,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,2017
Accident,2017-07-22,Non-Fatal,Substantial,Airplane,Cessna,180,1.0,Reciprocating,Other Work Use,0.0,2.0,0.0,1.0,VMC,2017
Incident,2017-07-22,Non-Fatal,Minor,Airplane,Boeing,767,1.0,Unknown,Unknown,0.0,0.0,0.0,0.0,Unknown,2017
Accident,2017-07-23,Non-Fatal,Substantial,Airplane,Piper,PA 28-180,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,2017
Accident,2017-07-23,Non-Fatal,Substantial,Airplane,Grumman acft eng cor-schweizer,G 164B,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC,2017
Accident,2017-07-23,Non-Fatal,Substantial,Airplane,Cirrus design corp,SR22,1.0,Reciprocating,Unknown,0.0,0.0,0.0,3.0,VMC,2017
Accident,2017-07-23,Non-Fatal,Substantial,Airplane,Cessna,TU206B,1.0,Reciprocating,Personal,0.0,0.0,0.0,4.0,VMC,2017
Accident,2017-07-23,Non-Fatal,Substantial,Airplane,Piper,PA 28R-180,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,2017
Accident,2017-07-23,Non-Fatal,Substantial,Airplane,Mitchell derryle v,RANS S 7 COURIER,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,2017
Accident,2017-07-23,Non-Fatal,Substantial,Airplane,Piper,PA18S,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,2017
Accident,2017-07-23,Fatal,Substantial,Airplane,Cessna,150F,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,2017
Incident,2017-07-23,Non-Fatal,Unknown,Airplane,Boeing company,BOEING 777-236,2.0,Unknown,Unknown,0.0,0.0,0.0,0.0,Unknown,2017
Accident,2017-07-23,Fatal,Substantial,Airplane,Cessna,U206,1.0,Reciprocating,Unknown,7.0,0.0,0.0,0.0,Unknown,2017
Accident,2017-07-24,Non-Fatal,Substantial,Airplane,Beech,G35,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,2017
Accident,2017-07-24,Non-Fatal,Destroyed,Airplane,British aircraft corp.,BAC STKMSTR MK80,1.0,Turbo Jet,Positioning,0.0,1.0,0.0,0.0,VMC,2017
Accident,2017-07-24,Non-Fatal,Substantial,Airplane,Cessna,172,1.0,Reciprocating,Instructional,0.0,0.0,0.0,3.0,VMC,2017
Accident,2017-07-24,Fatal,Destroyed,Airplane,Mitsubishi,MU2B,1.0,Unknown,Unknown,3.0,0.0,0.0,0.0,Unknown,2017
Incident,2017-07-25,Non-Fatal,Unknown,Airplane,Boeing,737,1.0,Unknown,Unknown,0.0,0.0,0.0,0.0,Unknown,2017
Accident,2017-07-25,Non-Fatal,Substantial,Airplane,Lake,LA 4,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,2017
Accident,2017-07-25,Non-Fatal,Substantial,Airplane,Hillard charlie r,HAWKER FB60,1.0,Reciprocating,Other Work Use,0.0,0.0,2.0,0.0,VMC,2017
Accident,2017-07-25,Fatal,Substantial,Airplane,Britten norman,BN2A,1.0,Reciprocating,Unknown,1.0,0.0,0.0,0.0,Unknown,2017
Accident,2017-07-25,Non-Fatal,Substantial,Airplane,Air tractor inc,AT 802,1.0,Turbo Prop,Aerial Application,0.0,0.0,1.0,0.0,IMC,2017
Accident,2017-07-26,Non-Fatal,Substantial,Airplane,Cessna,A185,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,2017
Accident,2017-07-26,Fatal,Substantial,Airplane,Beech,A36TC,1.0,Reciprocating,Personal,4.0,0.0,0.0,0.0,VMC,2017
Accident,2017-07-26,Non-Fatal,Substantial,Airplane,Air tractor inc,AT 502B,1.0,Unknown,Aerial Application,0.0,0.0,0.0,1.0,VMC,2017
Accident,2017-07-26,Non-Fatal,Substantial,Airplane,Raytheon,HAWKER,1.0,Unknown,Unknown,0.0,0.0,0.0,3.0,Unknown,2017
Accident,2017-07-27,Fatal,Destroyed,Airplane,Cessna,U206,1.0,Reciprocating,Unknown,1.0,0.0,0.0,0.0,IMC,2017
Accident,2017-07-27,Non-Fatal,Substantial,Airplane,Rockwell international,S 2R,1.0,Turbo Prop,Aerial Application,0.0,0.0,0.0,1.0,VMC,2017
Accident,2017-07-27,Non-Fatal,Substantial,Airplane,Mcintosh donald w,KITFOX SERIES 7,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,2017
Accident,2017-07-27,Non-Fatal,Substantial,Airplane,Cessna,170,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,2017
Accident,2017-07-27,Fatal,Destroyed,Airplane,Zenith,CH701SP,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,IMC,2017
Incident,2017-07-27,Non-Fatal,Unknown,Airplane,Cessna,402,2.0,Reciprocating,Unknown,0.0,0.0,0.0,0.0,Unknown,2017
Accident,2017-07-28,Non-Fatal,Substantial,Airplane,Cessna,172A,1.0,Reciprocating,Personal,0.0,1.0,2.0,0.0,VMC,2017
Accident,2017-07-28,Non-Fatal,Substantial,Airplane,Mark goldberg,BEARHAWK PATROL,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,2017
Accident,2017-07-28,Non-Fatal,Substantial,Airplane,Thomas j hankamp,VAN'S AIRCRAFT RV4,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,2017
Accident,2017-07-28,Fatal,Substantial,Airplane,Aerofab inc,LAKE LA 4 250,1.0,Reciprocating,Personal,2.0,1.0,0.0,0.0,VMC,2017
Accident,2017-07-28,Non-Fatal,Substantial,Airplane,Randall marvin l,VANS RV 3A,1.0,Reciprocating,Air Race show,0.0,0.0,0.0,2.0,VMC,2017
Incident,2017-07-28,Non-Fatal,Unknown,Airplane,Boeing company,BOEING 737-330,2.0,Turbo Fan,Unknown,0.0,0.0,0.0,0.0,Unknown,2017
Accident,2017-07-28,Non-Fatal,Substantial,Airplane,Cessna,150,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,2017
Accident,2017-07-28,Non-Fatal,Substantial,Airplane,Swearingen,SA26,2.0,Turbo Prop,Instructional,0.0,0.0,0.0,3.0,VMC,2017
Accident,2017-07-29,Fatal,Substantial,Airplane,Beech,19A,1.0,Reciprocating,Personal,4.0,0.0,0.0,0.0,VMC,2017
Accident,2017-07-29,Fatal,Substantial,Airplane,Cessna,172N,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,VMC,2017
Accident,2017-07-29,Non-Fatal,Substantial,Airplane,Consolidated aeronautics inc.,LAKE LA 4,1.0,Unknown,Personal,0.0,0.0,0.0,1.0,VMC,2017
Accident,2017-07-29,Non-Fatal,Substantial,Airplane,Mooney,M20C,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,2017
Accident,2017-07-29,Non-Fatal,Substantial,Airplane,Piper,PA36,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC,2017
Accident,2017-07-29,Non-Fatal,Substantial,Airplane,Cessna,305,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,2017
Accident,2017-07-29,Non-Fatal,Substantial,Airplane,Cessna,172,1.0,Reciprocating,Personal,0.0,0.0,0.0,0.0,Unknown,2017
Accident,2017-07-30,Fatal,Substantial,Airplane,Cessna,172,1.0,Reciprocating,Personal,1.0,0.0,2.0,0.0,VMC,2017
Accident,2017-07-30,Non-Fatal,Substantial,Airplane,Piper,PA 46 350P,1.0,Reciprocating,Personal,0.0,4.0,0.0,0.0,VMC,2017
Accident,2017-07-30,Non-Fatal,Substantial,Airplane,James d riggs,RV-10,1.0,Reciprocating,Personal,0.0,1.0,1.0,0.0,VMC,2017
Accident,2017-07-30,Non-Fatal,Substantial,Airplane,Piper,PA28,1.0,Reciprocating,Personal,0.0,0.0,0.0,4.0,VMC,2017
Accident,2017-07-30,Non-Fatal,Substantial,Airplane,Steele,ACRO SPORT  II,1.0,Reciprocating,Personal,0.0,1.0,0.0,1.0,VMC,2017
Accident,2017-07-30,Non-Fatal,Substantial,Airplane,Champion,7ECA,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,2017
Accident,2017-07-30,Non-Fatal,Substantial,Airplane,Cessna,172,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,2017
Accident,2017-07-30,Non-Fatal,Destroyed,Airplane,Menzimer gary ray,FIRESTAR,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,2017
Accident,2017-07-31,Non-Fatal,Substantial,Airplane,Air tractor inc,AT 802A,1.0,Turbo Prop,Firefighting,0.0,0.0,0.0,1.0,VMC,2017
Accident,2017-07-31,Non-Fatal,Substantial,Airplane,Chapman,T-BIRD II,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,2017
Accident,2017-07-31,Non-Fatal,Substantial,Airplane,Cessna,172S,1.0,Reciprocating,Instructional,0.0,2.0,0.0,0.0,VMC,2017
Accident,2017-07-31,Non-Fatal,Substantial,Airplane,Piper,PA 28-181,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,2017
Accident,2017-08-01,Non-Fatal,Unknown,Airplane,Boeing,777,1.0,Unknown,Unknown,0.0,3.0,3.0,213.0,Unknown,2017
Accident,2017-08-01,Non-Fatal,Substantial,Airplane,Cessna,T210F,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,2017
Incident,2017-08-01,Non-Fatal,Minor,Airplane,Columbia aircraft mfg,LC41 550FG,1.0,Reciprocating,Business,0.0,0.0,0.0,4.0,VMC,2017
Accident,2017-08-01,Non-Fatal,Substantial,Airplane,Rockwell international,S 2R,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC,2017
Accident,2017-08-01,Non-Fatal,Substantial,Airplane,Grumman,AA1,1.0,Reciprocating,Personal,0.0,0.0,2.0,0.0,VMC,2017
Accident,2017-08-01,Fatal,Destroyed,Airplane,Piper,PA30,2.0,Reciprocating,Instructional,2.0,0.0,0.0,0.0,VMC,2017
Incident,2017-08-01,Non-Fatal,Unknown,Airplane,Boeing,747,1.0,Unknown,Unknown,0.0,0.0,0.0,0.0,Unknown,2017
Accident,2017-08-01,Non-Fatal,Substantial,Airplane,Cessna,150F,1.0,Reciprocating,Instructional,0.0,1.0,1.0,0.0,VMC,2017
Incident,2017-08-01,Non-Fatal,Unknown,Airplane,Boeing,737,2.0,Unknown,Unknown,0.0,0.0,0.0,146.0,Unknown,2017
Accident,2017-08-02,Non-Fatal,Substantial,Airplane,Air tractor inc,AT 402,1.0,Turbo Prop,Aerial Application,0.0,0.0,0.0,1.0,VMC,2017
Accident,2017-08-02,Non-Fatal,Destroyed,Airplane,Cessna,180,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,2017
Accident,2017-08-02,Non-Fatal,Substantial,Airplane,Mooney aircraft corp.,M20,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,2017
Accident,2017-08-02,Non-Fatal,Substantial,Airplane,Cessna,172,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,2017
Accident,2017-08-03,Non-Fatal,Substantial,Airplane,Beech,D17S,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,2017
Accident,2017-08-03,Fatal,Substantial,Airplane,Michaelian,Lancair IV-TP,1.0,Turbo Prop,Personal,1.0,0.0,0.0,0.0,VMC,2017
Accident,2017-08-03,Non-Fatal,Substantial,Airplane,Boeing,737,1.0,Unknown,Unknown,0.0,0.0,0.0,0.0,Unknown,2017
Accident,2017-08-04,Non-Fatal,Substantial,Airplane,Czech aircraft works spol sro,SPORTCRUISER,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,2017
Accident,2017-08-04,Non-Fatal,Substantial,Airplane,Cessna,170,1.0,Reciprocating,Personal,0.0,1.0,1.0,0.0,VMC,2017
Accident,2017-08-04,Non-Fatal,Substantial,Airplane,Cessna,A188B,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC,2017
Accident,2017-08-04,Non-Fatal,Substantial,Airplane,Rans,S9,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,2017
Accident,2017-08-04,Non-Fatal,Substantial,Airplane,Cessna,180,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,2017
Accident,2017-08-04,Non-Fatal,Destroyed,Airplane,American champion,8GCBC,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,2017
Accident,2017-08-04,Non-Fatal,Substantial,Airplane,Cessna,208,1.0,Turbo Prop,Skydiving,0.0,0.0,0.0,1.0,VMC,2017
Accident,2017-08-04,Fatal,Substantial,Airplane,Piper,PA28,1.0,Unknown,Unknown,3.0,0.0,1.0,0.0,Unknown,2017
Accident,2017-08-05,Non-Fatal,Substantial,Airplane,Champion,7ACA,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,2017
Accident,2017-08-05,Non-Fatal,Substantial,Airplane,Cessna,140,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,2017
Accident,2017-08-05,Non-Fatal,Substantial,Airplane,Beech,19A,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,2017
Accident,2017-08-05,Non-Fatal,Substantial,Airplane,Cessna,172,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,2017
Accident,2017-08-05,Non-Fatal,Unknown,Airplane,Airbus,330,2.0,Turbo Fan,Unknown,0.0,10.0,1.0,6.0,IMC,2017
Accident,2017-08-06,Non-Fatal,Substantial,Airplane,Lockheed,P2V 5F,4.0,Reciprocating,Firefighting,0.0,0.0,0.0,3.0,VMC,2017
Accident,2017-08-06,Non-Fatal,Substantial,Airplane,Piper,PA28,1.0,Reciprocating,Personal,0.0,1.0,2.0,0.0,VMC,2017
Accident,2017-08-06,Non-Fatal,Substantial,Airplane,Roger m allen,RA2,1.0,Reciprocating,Personal,0.0,0.0,2.0,0.0,VMC,2017
Accident,2017-08-08,Non-Fatal,Substantial,Airplane,King john e jr,KITFOX,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,2017
Incident,2017-08-08,Non-Fatal,Unknown,Airplane,Boeing,787-9,1.0,Unknown,Unknown,0.0,0.0,0.0,0.0,Unknown,2017
Incident,2017-08-08,Non-Fatal,Unknown,Airplane,Embraer,EMB135,2.0,Unknown,Unknown,0.0,0.0,0.0,26.0,Unknown,2017
Accident,2017-08-08,Non-Fatal,Substantial,Airplane,Cessna,U206,1.0,Reciprocating,Unknown,0.0,0.0,1.0,0.0,VMC,2017
Incident,2017-08-08,Non-Fatal,Minor,Airplane,Boeing,737,1.0,Unknown,Unknown,0.0,0.0,0.0,0.0,Unknown,2017
Accident,2017-08-09,Non-Fatal,Substantial,Airplane,Rose herbert d,PIETENPOL AIR CAMPER,1.0,Reciprocating,Flight Test,0.0,0.0,1.0,0.0,VMC,2017
Accident,2017-08-09,Non-Fatal,Substantial,Airplane,Air tractor,AT-802A,1.0,Turbo Prop,Aerial Application,0.0,0.0,0.0,1.0,VMC,2017
Accident,2017-08-09,Non-Fatal,Substantial,Airplane,Cessna,172S,1.0,Reciprocating,Aerial Observation,0.0,2.0,0.0,0.0,VMC,2017
Accident,2017-08-09,Non-Fatal,Substantial,Airplane,Rockwell international,114,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,2017
Accident,2017-08-09,Fatal,Substantial,Airplane,Piper,PA 22-150,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,2017
Accident,2017-08-09,Non-Fatal,Substantial,Airplane,Piper,J3C,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,2017
Incident,2017-08-10,Non-Fatal,Unknown,Airplane,Boeing,737,1.0,Unknown,Unknown,0.0,0.0,0.0,164.0,Unknown,2017
Accident,2017-08-10,Non-Fatal,Substantial,Airplane,Construcciones aeronauticas sa,C.A.S.A. 1.131,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,2017
Accident,2017-08-10,Non-Fatal,Substantial,Airplane,Cessna,195,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,2017
Accident,2017-08-10,Fatal,Substantial,Airplane,Air tractor,AT502,1.0,Unknown,Unknown,1.0,0.0,0.0,0.0,Unknown,2017
Accident,2017-08-10,Non-Fatal,Substantial,Airplane,Cirrus design corp,SR22T,1.0,Reciprocating,Personal,0.0,1.0,1.0,0.0,VMC,2017
Accident,2017-08-11,Fatal,Substantial,Airplane,Cessna,172,1.0,Reciprocating,Instructional,1.0,0.0,2.0,0.0,VMC,2017
Accident,2017-08-11,Non-Fatal,Substantial,Airplane,Piper,PA 28R-200,1.0,Reciprocating,Personal,0.0,2.0,0.0,2.0,VMC,2017
Accident,2017-08-11,Non-Fatal,Substantial,Airplane,Navion,NAVION G,1.0,Reciprocating,Instructional,0.0,0.0,2.0,0.0,VMC,2017
Accident,2017-08-11,Non-Fatal,Substantial,Airplane,Cessna,170,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,2017
Accident,2017-08-12,Non-Fatal,Substantial,Airplane,Charles d walker,WALKER CURTISS JN4D,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,2017
Accident,2017-08-12,Non-Fatal,Substantial,Airplane,Cessna,182,1.0,Reciprocating,Instructional,0.0,1.0,0.0,0.0,VMC,2017
Accident,2017-08-12,Non-Fatal,Substantial,Airplane,Cessna,182,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,2017
Accident,2017-08-12,Non-Fatal,Substantial,Airplane,North american,SNJ-4,1.0,Reciprocating,Personal,0.0,1.0,1.0,0.0,VMC,2017
Accident,2017-08-13,Non-Fatal,Substantial,Airplane,Cessna,L19,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,2017
Accident,2017-08-13,Non-Fatal,Substantial,Airplane,Piper,J3C,1.0,Reciprocating,Instructional,0.0,2.0,0.0,0.0,VMC,2017
Incident,2017-08-13,Non-Fatal,Unknown,Airplane,Boeing,767 332,2.0,Turbo Fan,Unknown,0.0,1.0,0.0,218.0,Unknown,2017
Accident,2017-08-14,Non-Fatal,Substantial,Airplane,Piper,PA28,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,2017
Accident,2017-08-14,Non-Fatal,Substantial,Airplane,Piper,PA22,1.0,Reciprocating,Aerial Observation,0.0,1.0,0.0,0.0,VMC,2017
Accident,2017-08-14,Non-Fatal,Substantial,Airplane,Cessna,T207,1.0,Reciprocating,Unknown,0.0,0.0,0.0,5.0,VMC,2017
Accident,2017-08-14,Non-Fatal,Substantial,Airplane,Knapp,Easy Raider,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,2017
Accident,2017-08-14,Non-Fatal,Substantial,Airplane,Bradley roderick w,MURPHY RENEGADE,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,2017
Accident,2017-08-14,Fatal,Destroyed,Airplane,Socata,TBM 700,1.0,Turbo Prop,Unknown,2.0,0.0,0.0,0.0,Unknown,2017
Accident,2017-08-15,Non-Fatal,Substantial,Airplane,Piper,PA28,1.0,Reciprocating,Instructional,0.0,2.0,0.0,0.0,VMC,2017
Accident,2017-08-15,Non-Fatal,Substantial,Airplane,Boeing,757,2.0,Turbo Fan,Unknown,0.0,0.0,0.0,295.0,VMC,2017
Accident,2017-08-15,Fatal,Substantial,Airplane,Piper,PA36,1.0,Unknown,Unknown,1.0,0.0,0.0,0.0,Unknown,2017
Accident,2017-08-16,Fatal,Substantial,Airplane,Air tractor,AT502,1.0,Turbo Prop,Aerial Application,1.0,0.0,0.0,0.0,IMC,2017
Accident,2017-08-17,Non-Fatal,Substantial,Airplane,Aerotechnik,L 13 SEH VIVAT,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,2017
Accident,2017-08-17,Non-Fatal,Substantial,Airplane,Boyd bruce,RV4,1.0,Reciprocating,Business,0.0,0.0,0.0,1.0,VMC,2017
Accident,2017-08-17,Non-Fatal,Substantial,Airplane,Piper,PA18,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,2017
Accident,2017-08-17,Non-Fatal,Substantial,Airplane,Thrush,S2R,1.0,Turbo Prop,Business,0.0,0.0,0.0,1.0,VMC,2017
Accident,2017-08-17,Non-Fatal,Substantial,Airplane,Beech,A36,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,2017
Accident,2017-08-18,Fatal,Substantial,Airplane,Costruzioni aeronautiche tecna,P2004 BRAVO,1.0,Reciprocating,Instructional,1.0,1.0,0.0,0.0,VMC,2017
Accident,2017-08-18,Non-Fatal,Substantial,Airplane,Boeing,E75,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,2017
Accident,2017-08-18,Non-Fatal,Substantial,Airplane,Bellanca,7ACA,1.0,Reciprocating,Personal,0.0,1.0,0.0,1.0,VMC,2017
Accident,2017-08-18,Non-Fatal,Substantial,Airplane,Cessna,A185,1.0,Reciprocating,Business,0.0,0.0,0.0,4.0,VMC,2017
Accident,2017-08-18,Non-Fatal,Substantial,Airplane,Piper,PA 18-150,1.0,Reciprocating,Public Aircraft - Federal,0.0,0.0,0.0,2.0,VMC,2017
Accident,2017-08-19,Fatal,Destroyed,Airplane,Rich,Wheeler Express CT,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,2017
Accident,2017-08-19,Fatal,Substantial,Airplane,Learjet,25,2.0,Turbo Jet,Unknown,5.0,0.0,0.0,0.0,VMC,2017
Accident,2017-08-19,Non-Fatal,Substantial,Airplane,Cessna,R182,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,2017
Accident,2017-08-19,Non-Fatal,Substantial,Airplane,Smith,AEROSTAR601,2.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,2017
Accident,2017-08-19,Non-Fatal,Substantial,Airplane,Mike reed,Super Cub,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,2017
Accident,2017-08-19,Non-Fatal,Substantial,Airplane,Beech,A36,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,2017
Accident,2017-08-19,Non-Fatal,Substantial,Airplane,Piper,PA 28,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,2017
Accident,2017-08-19,Non-Fatal,Substantial,Airplane,Luscombe,8,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,2017
Accident,2017-08-20,Non-Fatal,Substantial,Airplane,Piper,PA 28R-200,1.0,Reciprocating,Instructional,0.0,2.0,0.0,0.0,VMC,2017
Accident,2017-08-20,Non-Fatal,Substantial,Airplane,Piper,J3C,1.0,Reciprocating,Banner Tow,0.0,1.0,0.0,0.0,VMC,2017
Accident,2017-08-20,Non-Fatal,Substantial,Airplane,Cessna,180,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,2017
Accident,2017-08-20,Non-Fatal,Substantial,Airplane,Cessna,182,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,2017
Accident,2017-08-21,Non-Fatal,Substantial,Airplane,Beech,C23,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,2017
Accident,2017-08-21,Non-Fatal,Substantial,Airplane,Cessna,172,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,2017
Accident,2017-08-21,Non-Fatal,Substantial,Airplane,Luscombe,8,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,2017
Accident,2017-08-21,Non-Fatal,Substantial,Airplane,Cessna,170,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,2017
Accident,2017-08-21,Non-Fatal,Substantial,Airplane,Mooney,M20C,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,2017
Accident,2017-08-21,Non-Fatal,Substantial,Airplane,Air tractor inc,AT 402A,1.0,Turbo Prop,Aerial Application,0.0,1.0,0.0,0.0,VMC,2017
Incident,2017-08-21,Non-Fatal,Minor,Airplane,Cessna,172RG,1.0,Unknown,Unknown,0.0,0.0,0.0,2.0,Unknown,2017
